0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620177989893001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306668360067651,0.6082998358656369,0.8528419392557768,0.9721578669430466,1.0,0.9423197494217871,0.7859647753032276,0.4780440502876891,0.09006851893607573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05185160625866377,0.06293026375369308,0.0,0.0,0.05615848182386481,0.06182429618450441,0.06825557182368927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611109355915884,0.42854118456119505,0.7666687392467766,0.9332559123017852,1.0,0.9829633144529631,0.8787180176320776,0.6600695322681361,0.2244269652390697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06440150453242953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.06009918523025232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256138256195562,0.06723655171309496,0.6184695169600566,0.8566992916354403,0.9725828041114611,1.0,0.9448998095479801,0.7946396410234109,0.49572477424079747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710207716926408,0.06146485740810591,0.0,0.0,0.0,0.0,0.0,0.0,0.09274957603213774,0.11981308577112038,0.10059600031763291,0.06968663893339673,0.06214343543604995,0.0,0.0,0.0,0.0,0.0,0.07935461410031514,0.062356453756304685,0.0,0.0,0.0,0.0,0.0,0.0,0.44297248301181363,0.7696594317319764,0.9347101387313059,1.0,0.9806587929062979,0.8724885880127144,0.645451509400403,0.11830932365782201,0.0,0.0,0.0,0.0,0.0908020643266904,0.09025197766461314,0.05939564249405978,0.05380969064434888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09867477270783685,0.6171776393411943,0.8560216183635758,0.9723942325972776,1.0,0.9448184939948469,0.7941008287551566,0.4930219705243513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09137339429493403,0.0790298350369483,0.0,0.0,0.0,0.0,0.0,0.0,0.08809145788818178,0.09215456122523244,0.05520904802679731,0.10185762988336937,0.4487795351231831,0.7693822149672012,0.9345145618473824,1.0,0.9807239059493386,0.8724233609831034,0.6449998472408208,0.16352225065172302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580512680464173,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06275535899083703,0.060157360246146915,0.0,0.0,0.0,0.08492079321922932,0.6151604111512708,0.8553187235385481,0.972273655843299,1.0,0.9445081255530111,0.7929783708348995,0.4894550950931922,0.11613707302046261,0.10797984673247295,0.0822172752594796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06089648736332789,0.07757124312128358,0.06580322682647383,0.0,0.0,0.060031645294025576,0.08226289626827818,0.07035468313603507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09734492324209018,0.1332954003744642,0.44181189191966386,0.7665070705930503,0.933549157408806,1.0,0.9811274874579767,0.8728053317060832,0.645012887520889,0.15151260492489238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05979167548910031,0.0,0.0,0.0,0.0,0.0,0.0,0.05460249742586693
0.0,0.0,0.0,0.06503478785507552,0.05711169173302944,0.0,0.0,0.0,0.0,0.0,0.0,0.07839350634540598,0.07751095747020575,0.051576358923608547,0.0,0.0,0.0,0.0927456242848385,0.0,0.6156571143594368,0.8554951160878559,0.9722214618695016,1.0,0.9448886269653844,0.7943715373776185,0.4959269299133452,0.05552628064584978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521871429666194,0.07247796785929862,0.06844184249661209,0.0,0.42595524376018645,0.7643498418860042,0.9328507930638591,1.0,0.9818343875869137,0.8745437631445757,0.649179028884139,0.18271681426556965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657917767088511,0.06387580545835117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051290464345326685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05005641333602314,0.6199992136249013,0.8570694465844684,0.9726023197750874,1.0,0.9451753012165756,0.795546667468788,0.4982004793485579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06224006213336835,0.07688931305089862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09604090220006566,0.08042043169271736,0.0,0.0,0.0,0.0,0.0657381059339613,0.07452933751860756,0.05818183431171551,0.12281466564000129,0.4414254296017233,0.7678863786521394,0.9338440075136044,1.0,0.9817267591104708,0.8749955777374113,0.6496521308838517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884788011023966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843491915613387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197548386620461,0.8573028766857649,0.972688754853216,1.0,0.9451696395611412,0.795500897623114,0.4954242630893766,0.07676085796195825,0.051679450620516786,0.0,0.0,0.0,0.0,0.0,0.053012623879913394,0.05293470490474681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094732872287793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06316388518906056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4361964698999764,0.767700357319465,0.9337722489107332,1.0,0.9819274520319945,0.875578044106591,0.6511859492979775,0.14017470392236425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05886913885187759,0.04999289998269677,0.0,0.0,0.0,0.0,0.0,0.0,0.05727267737470132,0.6196494202410385,0.8567916203343036,0.9724264847611159,1.0,0.9454571950678222,0.7963215826719559,0.49806524585337986,0.08556070932070875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08884735924070995,0.07503858016267795,0.054065688231992,0.07945304114835594,0.07326037301013957,0.08455712586668877,0.0976150109197132,0.0887704866926754,0.058404577435155224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11336307343191589,0.12577447957871937,0.4326278044778674,0.7655331071712899,0.9328770815292535,1.0,0.9825989655590194,0.8769737413448443,0.6545419117793372,0.17354518586206433,0.0,0.0,0.0,0.0,0.0,0.0,0.06627755851456833,0.0,0.0,0.0,0.0,0.05119254488353799,0.052799617203186835,0.0,0.0,0.0,0.0,0.04975323939715928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08219690286172036,0.0,0.0,0.07775673416419557,0.6180405121930266,0.8567025117675202,0.972559828230654,1.0,0.9450874222700905,0.7952769394619407,0.49623536407521185,0.0646735259544439,0.07565543357152658,0.06072737443355534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08016956176454205,0.09457293746247468,0.07905224378599501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07915446188186773,0.09896741230707429,0.09019287659130484,0.07793854483140508,0.09003838864038274,0.093907766063769,0.42784359573740594,0.7641587477264524,0.9324350104092288,1.0,0.9826675376848467,0.8768130589794566,0.6541127563553004,0.1843546614982672,0.06109286703989592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05348015184590602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043603170035042,0.08117907189587226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225398246645424,0.8589261526329686,0.9735829706700946,1.0,0.9439027610205665,0.792357503228089,0.4904351583015916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09219680526443565,0.06765378186408294,0.0,0.0,0.0,0.0,0.0,0.09430294380928733,0.11237056689963808,0.09142802199447657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592676111489625,0.0,0.0,0.42806446959552835,0.76121399684211,0.9317233301123323,1.0,0.98181099257596,0.8728653979359764,0.6414618096499721,0.10954156888257106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061881378319346605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515105304039956,0.20643378496061143,0.6333246006102987,0.8604361022029363,0.9733183072661769,1.0,0.9456169308684775,0.7980195256377881,0.5068617617647784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807045337639191,0.0,0.11995162938122884,0.3567205060915192,0.4987588171966353,0.7744395791556918,0.9373063708126591,1.0,0.9798350359770369,0.8736765591279724,0.656978619746065,0.26098421996858506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0590444331451109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783654519838387,0.12594301596076476,0.22430852837760176,0.28587546062775715,0.3671777667397538,0.3333428084641255,0.6220674907370847,0.8495344138437506,0.9696954131457292,1.0,0.9467500178491873,0.8039610922181716,0.5531589435973525,0.2803661896819183,0.11255314018769502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07756795984807766,0.09926083964167029,0.08461152971628068,0.08818790585107125,0.08644556777158079,0.05644300773656291,0.0,0.0,0.05564873849424426,0.0,0.0,0.0,0.06981996538947413,0.09893787305015542,0.0,0.0,0.0,0.05549604896389889,0.0,0.0,0.0,0.11178956234662223,0.2457317589249167,0.2656299080005784,0.470510599293496,0.6192280194380757,0.7204562540878188,0.7577577282964599,0.7803356591262501,0.9274564948502049,1.0,0.9811491603549043,0.8606917010270996,0.5837299594120413,0.3362426009384092,0.07263654760633459,0.0,0.0,0.0,0.0,0.0,0.0,0.06746620928598017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
